Prot_A,Prot_B,uniprotID_Prot_A,uniprotID_Prot_B,Disease
PLCG1,CXCR4,P19174,P61073,Alzheimer's disease
PLCG1,GNAQ,P19174,P50148,Alzheimer's disease
PLCG1,SRC,P19174,P12931,Alzheimer's disease
CHRNA1,LAMA1,P02708,P25391,Alzheimer's disease
CHEMBL4106145,LAMA1,P02708 P11230 Q07001 Q04844,P25391,Alzheimer's disease
CHEMBL3885508,LAMA1,P02708 P11230,P25391,Alzheimer's disease
CHEMBL3038459,LAMA1,P02708 P30926,P25391,Alzheimer's disease
CHEMBL3038458,LAMA1,P02708 P17787,P25391,Alzheimer's disease
CHEMBL1907588,LAMA1,P02708 P07510 P11230 Q07001,P25391,Alzheimer's disease
CHRNA1,GNAQ,P02708,P50148,Alzheimer's disease
CHEMBL4106145,GNAQ,P02708 P11230 Q07001 Q04844,P50148,Alzheimer's disease
CHEMBL3885508,GNAQ,P02708 P11230,P50148,Alzheimer's disease
CHEMBL3038459,GNAQ,P02708 P30926,P50148,Alzheimer's disease
CHEMBL3038458,GNAQ,P02708 P17787,P50148,Alzheimer's disease
CHEMBL1907588,GNAQ,P02708 P07510 P11230 Q07001,P50148,Alzheimer's disease
CHRNA1,SRC,P02708,P12931,Alzheimer's disease
CHEMBL4106145,SRC,P02708 P11230 Q07001 Q04844,P12931,Alzheimer's disease
CHEMBL3885508,SRC,P02708 P11230,P12931,Alzheimer's disease
CHEMBL3038459,SRC,P02708 P30926,P12931,Alzheimer's disease
CHEMBL3038458,SRC,P02708 P17787,P12931,Alzheimer's disease
CHEMBL1907588,SRC,P02708 P07510 P11230 Q07001,P12931,Alzheimer's disease
CHRNA1,ACTA1,P02708,P68133,Alzheimer's disease
CHEMBL4106145,ACTA1,P02708 P11230 Q07001 Q04844,P68133,Alzheimer's disease
CHEMBL3885508,ACTA1,P02708 P11230,P68133,Alzheimer's disease
CHEMBL3038459,ACTA1,P02708 P30926,P68133,Alzheimer's disease
CHEMBL3038458,ACTA1,P02708 P17787,P68133,Alzheimer's disease
CHEMBL1907588,ACTA1,P02708 P07510 P11230 Q07001,P68133,Alzheimer's disease
CHRNA1,CHRM1,P02708,P11229,Alzheimer's disease
CHEMBL4106145,CHRM1,P02708 P11230 Q07001 Q04844,P11229,Alzheimer's disease
CHEMBL3885508,CHRM1,P02708 P11230,P11229,Alzheimer's disease
CHEMBL3038459,CHRM1,P02708 P30926,P11229,Alzheimer's disease
CHEMBL3038458,CHRM1,P02708 P17787,P11229,Alzheimer's disease
CHEMBL1907588,CHRM1,P02708 P07510 P11230 Q07001,P11229,Alzheimer's disease
HTR2C,CCL11,P28335,P51671,Alzheimer's disease
HTR2C,FPR1,P28335,P21462,Alzheimer's disease
HTR2C,AGT,P28335,P01019,Alzheimer's disease
GNAQ,FPR1,P50148,P21462,Alzheimer's disease
GNAQ,CCL11,P50148,P51671,Alzheimer's disease
GNAQ,SRC,P50148,P12931,Alzheimer's disease
GNAQ,AGT,P50148,P01019,Alzheimer's disease
GNAQ,CHEMBL4296096,P50148,P14416 P41594,Alzheimer's disease
GNAQ,GRM5,P50148,P41594,Alzheimer's disease
PTGER1,AGT,P34995,P01019,Alzheimer's disease
PTGER1,FPR1,P34995,P21462,Alzheimer's disease
PTGER1,CCL11,P34995,P51671,Alzheimer's disease
CCL11,ARRB1,P51671,P49407,Alzheimer's disease
CCL11,GNAS,P51671,P63092,Alzheimer's disease
CCL11,ADRA1B,P51671,P35368,Alzheimer's disease
CCL11,AGT,P51671,P01019,Alzheimer's disease
CCL11,P2RY2,P51671,P41231,Alzheimer's disease
CCL11,FPR1,P51671,P21462,Alzheimer's disease
CCL11,CHRM1,P51671,P11229,Alzheimer's disease
CCL11,SRC,P51671,P12931,Alzheimer's disease
CCL11,ADRB2,P51671,P07550,Alzheimer's disease
CCL11,EDN1,P51671,P05305,Alzheimer's disease
CCL11,CXCR4,P51671,P61073,Alzheimer's disease
ADRB2,FPR1,P07550,P21462,Alzheimer's disease
ADRB2,AGT,P07550,P01019,Alzheimer's disease
ADRB2,SRC,P07550,P12931,Alzheimer's disease
CHEMBL4296096,AGT,P14416 P41594,P01019,Alzheimer's disease
GRM5,AGT,P41594,P01019,Alzheimer's disease
CHEMBL4296096,GNAS,P14416 P41594,P63092,Alzheimer's disease
GRM5,GNAS,P41594,P63092,Alzheimer's disease
CHEMBL4296096,CHRM1,P14416 P41594,P11229,Alzheimer's disease
GRM5,CHRM1,P41594,P11229,Alzheimer's disease
CHRM1,ACTA1,P11229,P68133,Alzheimer's disease
CHRM1,LAMA1,P11229,P25391,Alzheimer's disease
CHRM1,FPR1,P11229,P21462,Alzheimer's disease
CHRM1,AGT,P11229,P01019,Alzheimer's disease
CHRM1,SRC,P11229,P12931,Alzheimer's disease
ADRA1B,FPR1,P35368,P21462,Alzheimer's disease
ADRA1B,AGT,P35368,P01019,Alzheimer's disease
P2RY2,AGT,P41231,P01019,Alzheimer's disease
P2RY2,FPR1,P41231,P21462,Alzheimer's disease
AGT,FPR1,P01019,P21462,Alzheimer's disease
AGT,CXCR4,P01019,P61073,Alzheimer's disease
AGT,GNAS,P01019,P63092,Alzheimer's disease
AGT,ARRB1,P01019,P49407,Alzheimer's disease
AGT,SRC,P01019,P12931,Alzheimer's disease
AGT,EDN1,P01019,P05305,Alzheimer's disease
ACTA1,LAMA1,P68133,P25391,Alzheimer's disease
ACTA1,SRC,P68133,P12931,Alzheimer's disease
GNAS,SRC,P63092,P12931,Alzheimer's disease
GNAS,FPR1,P63092,P21462,Alzheimer's disease
SRC,LAMA1,P12931,P25391,Alzheimer's disease
SRC,EDN1,P12931,P05305,Alzheimer's disease
SRC,ARRB1,P12931,P49407,Alzheimer's disease
EDN1,FPR1,P05305,P21462,Alzheimer's disease
CXCR4,FPR1,P61073,P21462,Alzheimer's disease
ARRB1,FPR1,P49407,P21462,Alzheimer's disease
GNB4,CHRM4,Q9HAV0,P08173,Alzheimer's disease
GNB4,GNG7,Q9HAV0,O60262,Alzheimer's disease
GNB4,GNG2,Q9HAV0,P59768,Alzheimer's disease
GNB5,CHRM4,O14775,P08173,Alzheimer's disease
GNB5,GNG7,O14775,O60262,Alzheimer's disease
KNG1,CHRM4,P01042,P08173,Alzheimer's disease
GNG3,GNG7,P63215,O60262,Alzheimer's disease
GNG3,CHRM4,P63215,P08173,Alzheimer's disease
GNG3,GNG2,P63215,P59768,Alzheimer's disease
GNB2,CHRM4,P62879,P08173,Alzheimer's disease
GNB2,GNG7,P62879,O60262,Alzheimer's disease
GNAI2,GNG7,P04899,O60262,Alzheimer's disease
GNAI2,CHRM4,P04899,P08173,Alzheimer's disease
GNAI2,GNG2,P04899,P59768,Alzheimer's disease
CHEMBL3883319,GNG7,P62873 P59768,O60262,Alzheimer's disease
GNG2,GNG7,P59768,O60262,Alzheimer's disease
CHEMBL3883319,CHRM4,P62873 P59768,P08173,Alzheimer's disease
GNG2,CHRM4,P59768,P08173,Alzheimer's disease
CHEMBL3883319,GNB1,P62873 P59768,P62873,Alzheimer's disease
GNG2,CHEMBL3883319,P59768,P62873 P59768,Alzheimer's disease
GNG2,GNB1,P59768,P62873,Alzheimer's disease
GNAI1,CHRM4,P63096,P08173,Alzheimer's disease
GNAI1,GNG7,P63096,O60262,Alzheimer's disease
GNG7,CHRM4,O60262,P08173,Alzheimer's disease
GNG7,GNB1,O60262,P62873,Alzheimer's disease
CHRM4,GNB1,P08173,P62873,Alzheimer's disease
CHEMBL3430890,KCNC1,P51787 Q8N4C8,P48547,Alzheimer's disease
CHEMBL2221347,KCNC1,P51787 P15382,P48547,Alzheimer's disease
KCNQ1,KCNC1,P51787,P48547,Alzheimer's disease
CHEMBL3430890,KCNA4,P51787 Q8N4C8,P22459,Alzheimer's disease
CHEMBL2221347,KCNA4,P51787 P15382,P22459,Alzheimer's disease
KCNQ1,KCNA4,P51787,P22459,Alzheimer's disease
CHEMBL3430890,KCNA3,P51787 Q8N4C8,P22001,Alzheimer's disease
CHEMBL2221347,KCNA3,P51787 P15382,P22001,Alzheimer's disease
KCNQ1,KCNA3,P51787,P22001,Alzheimer's disease
CHEMBL3430890,CHEMBL3885598,P51787 Q8N4C8,Q9NS61 Q9UK17,Alzheimer's disease
CHEMBL3430890,KCND3,P51787 Q8N4C8,Q9UK17,Alzheimer's disease
CHEMBL2221347,CHEMBL3885598,P51787 P15382,Q9NS61 Q9UK17,Alzheimer's disease
CHEMBL2221347,KCND3,P51787 P15382,Q9UK17,Alzheimer's disease
KCNQ1,CHEMBL3885598,P51787,Q9NS61 Q9UK17,Alzheimer's disease
KCNQ1,KCND3,P51787,Q9UK17,Alzheimer's disease
CHEMBL3430890,KCNH6,P51787 Q8N4C8,Q9H252,Alzheimer's disease
CHEMBL2221347,KCNH6,P51787 P15382,Q9H252,Alzheimer's disease
KCNQ1,KCNH6,P51787,Q9H252,Alzheimer's disease
CHEMBL3430890,KCNQ2,P51787 Q8N4C8,O43526,Alzheimer's disease
CHEMBL3430890,CHEMBL2221348,P51787 Q8N4C8,O43526 O43525,Alzheimer's disease
CHEMBL2221347,KCNQ2,P51787 P15382,O43526,Alzheimer's disease
CHEMBL2221347,CHEMBL2221348,P51787 P15382,O43526 O43525,Alzheimer's disease
KCNQ1,KCNQ2,P51787,O43526,Alzheimer's disease
KCNQ1,CHEMBL2221348,P51787,O43526 O43525,Alzheimer's disease
CHEMBL3430890,KCNJ2,P51787 Q8N4C8,P63252,Alzheimer's disease
CHEMBL2221347,KCNJ2,P51787 P15382,P63252,Alzheimer's disease
KCNQ1,KCNJ2,P51787,P63252,Alzheimer's disease
CHEMBL3430890,KCNH2,P51787 Q8N4C8,Q12809,Alzheimer's disease
CHEMBL2221347,KCNH2,P51787 P15382,Q12809,Alzheimer's disease
KCNQ1,KCNH2,P51787,Q12809,Alzheimer's disease
CHEMBL3430890,KCNE3,P51787 Q8N4C8,Q9Y6H6,Alzheimer's disease
CHEMBL2221347,KCNE3,P51787 P15382,Q9Y6H6,Alzheimer's disease
KCNQ1,KCNE3,P51787,Q9Y6H6,Alzheimer's disease
CHEMBL3430890,CHEMBL2221347,P51787 Q8N4C8,P51787 P15382,Alzheimer's disease
CHEMBL3430890,KCNE1,P51787 Q8N4C8,P15382,Alzheimer's disease
CHEMBL2221347,KCNE1,P51787 P15382,P15382,Alzheimer's disease
KCNQ1,CHEMBL2221347,P51787,P51787 P15382,Alzheimer's disease
KCNQ1,KCNE1,P51787,P15382,Alzheimer's disease
KCNJ2,KCNQ2,P63252,O43526,Alzheimer's disease
KCNJ2,CHEMBL2221348,P63252,O43526 O43525,Alzheimer's disease
KCNH2,KCNQ2,Q12809,O43526,Alzheimer's disease
KCNH2,CHEMBL2221348,Q12809,O43526 O43525,Alzheimer's disease
KCNH2,KCNC1,Q12809,P48547,Alzheimer's disease
KCNH2,KCNA3,Q12809,P22001,Alzheimer's disease
KCNH2,KCNA4,Q12809,P22459,Alzheimer's disease
KCNH2,KCNH6,Q12809,Q9H252,Alzheimer's disease
KCNH2,KCNE3,Q12809,Q9Y6H6,Alzheimer's disease
KCNH2,HSPA4,Q12809,P34932,Alzheimer's disease
KCNH2,CHEMBL3885598,Q12809,Q9NS61 Q9UK17,Alzheimer's disease
KCNH2,KCND3,Q12809,Q9UK17,Alzheimer's disease
KCNH2,CHEMBL4296080,Q12809,Q16543 P07900,Alzheimer's disease
KCNH2,HSP90AA1,Q12809,P07900,Alzheimer's disease
KCNH2,KCNE1,Q12809,P15382,Alzheimer's disease
KCNC1,KCNH6,P48547,Q9H252,Alzheimer's disease
KCNC1,KCNA3,P48547,P22001,Alzheimer's disease
KCNC1,CHEMBL3885598,P48547,Q9NS61 Q9UK17,Alzheimer's disease
KCNC1,KCND3,P48547,Q9UK17,Alzheimer's disease
KCNC1,KCNA4,P48547,P22459,Alzheimer's disease
KCNC1,KCNQ2,P48547,O43526,Alzheimer's disease
KCNC1,CHEMBL2221348,P48547,O43526 O43525,Alzheimer's disease
HSPA4,CHEMBL4296080,P34932,Q16543 P07900,Alzheimer's disease
HSPA4,HSP90AA1,P34932,P07900,Alzheimer's disease
CHEMBL3885598,KCNA3,Q9NS61 Q9UK17,P22001,Alzheimer's disease
KCND3,KCNA3,Q9UK17,P22001,Alzheimer's disease
CHEMBL3885598,KCNH6,Q9NS61 Q9UK17,Q9H252,Alzheimer's disease
KCND3,KCNH6,Q9UK17,Q9H252,Alzheimer's disease
CHEMBL3885598,KCNA4,Q9NS61 Q9UK17,P22459,Alzheimer's disease
KCND3,KCNA4,Q9UK17,P22459,Alzheimer's disease
CHEMBL3885598,KCNQ2,Q9NS61 Q9UK17,O43526,Alzheimer's disease
CHEMBL3885598,CHEMBL2221348,Q9NS61 Q9UK17,O43526 O43525,Alzheimer's disease
KCND3,KCNQ2,Q9UK17,O43526,Alzheimer's disease
KCND3,CHEMBL2221348,Q9UK17,O43526 O43525,Alzheimer's disease
KCNA4,KCNQ2,P22459,O43526,Alzheimer's disease
KCNA4,CHEMBL2221348,P22459,O43526 O43525,Alzheimer's disease
KCNA4,KCNH6,P22459,Q9H252,Alzheimer's disease
KCNQ2,KCNA3,O43526,P22001,Alzheimer's disease
CHEMBL2221348,KCNA3,O43526 O43525,P22001,Alzheimer's disease
KCNQ2,KCNH6,O43526,Q9H252,Alzheimer's disease
CHEMBL2221348,KCNH6,O43526 O43525,Q9H252,Alzheimer's disease
KCNQ2,CHEMBL4630763,O43526,Q14524 O60939 Q07699,Alzheimer's disease
KCNQ2,CHEMBL4523669,O43526,Q14524 Q07699,Alzheimer's disease
KCNQ2,SCN5A,O43526,Q14524,Alzheimer's disease
CHEMBL2221348,CHEMBL4630763,O43526 O43525,Q14524 O60939 Q07699,Alzheimer's disease
CHEMBL2221348,CHEMBL4523669,O43526 O43525,Q14524 Q07699,Alzheimer's disease
CHEMBL2221348,SCN5A,O43526 O43525,Q14524,Alzheimer's disease
KCNA3,KCNH6,P22001,Q9H252,Alzheimer's disease
APEX1,PARP1,P27695,P09874,Alzheimer's disease
APEX1,FEN1,P27695,P39748,Alzheimer's disease
APEX1,POLB,P27695,P06746,Alzheimer's disease
APEX1,XRCC1,P27695,P18887,Alzheimer's disease
XRCC1,FEN1,P18887,P39748,Alzheimer's disease
XRCC1,CHEMBL4106136,P18887,P12956 P13010 P78527,Alzheimer's disease
XRCC1,XRCC6,P18887,P12956,Alzheimer's disease
XRCC1,TDP1,P18887,Q9NUW8,Alzheimer's disease
XRCC1,POLB,P18887,P06746,Alzheimer's disease
XRCC1,PNKP,P18887,Q96T60,Alzheimer's disease
XRCC1,APTX,P18887,Q7Z2E3,Alzheimer's disease
XRCC1,PARP1,P18887,P09874,Alzheimer's disease
POLB,TDP1,P06746,Q9NUW8,Alzheimer's disease
POLB,FEN1,P06746,P39748,Alzheimer's disease
POLB,PNKP,P06746,Q96T60,Alzheimer's disease
POLB,PARP1,P06746,P09874,Alzheimer's disease
ATM,TDP1,Q13315,Q9NUW8,Alzheimer's disease
ATM,DCLRE1C,Q13315,Q96SD1,Alzheimer's disease
ATM,CHEMBL4106136,Q13315,P12956 P13010 P78527,Alzheimer's disease
ATM,PRKDC,Q13315,P78527,Alzheimer's disease
ATM,XRCC5,Q13315,P13010,Alzheimer's disease
ATM,XRCC6,Q13315,P12956,Alzheimer's disease
FEN1,PARP1,P39748,P09874,Alzheimer's disease
CHEMBL4106136,TOP1,P12956 P13010 P78527,P11387,Alzheimer's disease
PRKDC,TOP1,P78527,P11387,Alzheimer's disease
CHEMBL4106136,TDP2,P12956 P13010 P78527,O95551,Alzheimer's disease
PRKDC,TDP2,P78527,O95551,Alzheimer's disease
CHEMBL4106136,TDP1,P12956 P13010 P78527,Q9NUW8,Alzheimer's disease
PRKDC,TDP1,P78527,Q9NUW8,Alzheimer's disease
CHEMBL4106136,APTX,P12956 P13010 P78527,Q7Z2E3,Alzheimer's disease
PRKDC,APTX,P78527,Q7Z2E3,Alzheimer's disease
CHEMBL4106136,PNKP,P12956 P13010 P78527,Q96T60,Alzheimer's disease
PRKDC,PNKP,P78527,Q96T60,Alzheimer's disease
CHEMBL4106136,PARP1,P12956 P13010 P78527,P09874,Alzheimer's disease
PRKDC,PARP1,P78527,P09874,Alzheimer's disease
CHEMBL4106136,DCLRE1C,P12956 P13010 P78527,Q96SD1,Alzheimer's disease
PRKDC,DCLRE1C,P78527,Q96SD1,Alzheimer's disease
CHEMBL4106136,XRCC6,P12956 P13010 P78527,P12956,Alzheimer's disease
PRKDC,CHEMBL4106136,P78527,P12956 P13010 P78527,Alzheimer's disease
PRKDC,XRCC6,P78527,P12956,Alzheimer's disease
CHEMBL4106136,XRCC5,P12956 P13010 P78527,P13010,Alzheimer's disease
PRKDC,XRCC5,P78527,P13010,Alzheimer's disease
PNKP,DCLRE1C,Q96T60,Q96SD1,Alzheimer's disease
PNKP,XRCC5,Q96T60,P13010,Alzheimer's disease
PNKP,XRCC6,Q96T60,P12956,Alzheimer's disease
TDP1,DCLRE1C,Q9NUW8,Q96SD1,Alzheimer's disease
TDP1,XRCC5,Q9NUW8,P13010,Alzheimer's disease
TDP1,XRCC6,Q9NUW8,P12956,Alzheimer's disease
TDP1,TOP1,Q9NUW8,P11387,Alzheimer's disease
XRCC6,TDP2,P12956,O95551,Alzheimer's disease
XRCC6,DCLRE1C,P12956,Q96SD1,Alzheimer's disease
XRCC6,APTX,P12956,Q7Z2E3,Alzheimer's disease
XRCC6,PARP1,P12956,P09874,Alzheimer's disease
XRCC6,XRCC5,P12956,P13010,Alzheimer's disease
TOP1,XRCC5,P11387,P13010,Alzheimer's disease
TOP1,PARP1,P11387,P09874,Alzheimer's disease
PARP1,APTX,P09874,Q7Z2E3,Alzheimer's disease
PARP1,XRCC5,P09874,P13010,Alzheimer's disease
TDP2,DCLRE1C,O95551,Q96SD1,Alzheimer's disease
TDP2,XRCC5,O95551,P13010,Alzheimer's disease
DCLRE1C,APTX,Q96SD1,Q7Z2E3,Alzheimer's disease
DCLRE1C,XRCC5,Q96SD1,P13010,Alzheimer's disease
XRCC5,APTX,P13010,Q7Z2E3,Alzheimer's disease
PPP2CB,GSK3B,P62714,P49841,Alzheimer's disease
PPP2CB,FYN,P62714,P06241,Alzheimer's disease
PPP2CB,PPP2CA,P62714,P67775,Alzheimer's disease
PPP2CB,MAPT,P62714,P10636,Alzheimer's disease
GSK3A,PRKACA,P49840,P17612,Alzheimer's disease
GSK3A,APP,P49840,P05067,Alzheimer's disease
GSK3A,GSK3B,P49840,P49841,Alzheimer's disease
GSK3A,MAPT,P49840,P10636,Alzheimer's disease
TUBA4A,MAPT,P68366,P10636,Alzheimer's disease
TUBA4A,TUBA1A,P68366,Q71U36,Alzheimer's disease
TUBA4A,TUBB3,P68366,Q13509,Alzheimer's disease
APOE,SNCA,P02649,P37840,Alzheimer's disease
APOE,MAPT,P02649,P10636,Alzheimer's disease
APOE,APP,P02649,P05067,Alzheimer's disease
APP,S100B,P05067,P04271,Alzheimer's disease
APP,GSK3B,P05067,P49841,Alzheimer's disease
APP,CHEMBL3885517,P05067,P55211 P42574 O14727 P99999,Alzheimer's disease
APP,CASP3,P05067,P42574,Alzheimer's disease
APP,HSPA8,P05067,P11142,Alzheimer's disease
APP,MAPK8,P05067,P45983,Alzheimer's disease
APP,MAPT,P05067,P10636,Alzheimer's disease
APP,SNCA,P05067,P37840,Alzheimer's disease
S100B,MAPT,P04271,P10636,Alzheimer's disease
TUBA1A,HSPA8,Q71U36,P11142,Alzheimer's disease
TUBA1A,YWHAZ,Q71U36,P63104,Alzheimer's disease
TUBA1A,MAPT,Q71U36,P10636,Alzheimer's disease
TUBA1A,TUBB3,Q71U36,Q13509,Alzheimer's disease
PRKACA,FYN,P17612,P06241,Alzheimer's disease
PRKACA,YWHAZ,P17612,P63104,Alzheimer's disease
PRKACA,GSK3B,P17612,P49841,Alzheimer's disease
PRKACA,MAPT,P17612,P10636,Alzheimer's disease
CHEMBL3885517,MAPT,P55211 P42574 O14727 P99999,P10636,Alzheimer's disease
CASP3,MAPT,P42574,P10636,Alzheimer's disease
TUBB3,MAPT,Q13509,P10636,Alzheimer's disease
GSK3B,FYN,P49841,P06241,Alzheimer's disease
GSK3B,CDK5,P49841,Q00535,Alzheimer's disease
GSK3B,CHEMBL3885549,P49841,Q00535 O60563,Alzheimer's disease
GSK3B,CHEMBL1907600,P49841,Q00535 Q15078,Alzheimer's disease
GSK3B,PPP2CA,P49841,P67775,Alzheimer's disease
GSK3B,YWHAZ,P49841,P63104,Alzheimer's disease
GSK3B,MAPT,P49841,P10636,Alzheimer's disease
SNCA,FYN,P37840,P06241,Alzheimer's disease
SNCA,MAPT,P37840,P10636,Alzheimer's disease
SNCA,HSPA8,P37840,P11142,Alzheimer's disease
MAPT,MAPK8,P10636,P45983,Alzheimer's disease
MAPT,HSPA8,P10636,P11142,Alzheimer's disease
MAPT,CAMK2A,P10636,Q9UQM7,Alzheimer's disease
MAPT,PPP2CA,P10636,P67775,Alzheimer's disease
MAPT,MARK2,P10636,Q7KZI7,Alzheimer's disease
MAPT,YWHAZ,P10636,P63104,Alzheimer's disease
MAPT,CDK5,P10636,Q00535,Alzheimer's disease
MAPT,CHEMBL3885549,P10636,Q00535 O60563,Alzheimer's disease
MAPT,CHEMBL1907600,P10636,Q00535 Q15078,Alzheimer's disease
MAPT,FYN,P10636,P06241,Alzheimer's disease
FYN,PPP2CA,P06241,P67775,Alzheimer's disease
FYN,MAPK8,P06241,P45983,Alzheimer's disease
MAPK8,HSPA8,P45983,P11142,Alzheimer's disease
YWHAZ,MARK2,P63104,Q7KZI7,Alzheimer's disease
YWHAZ,PPP2CA,P63104,P67775,Alzheimer's disease
RPL35,NPSR1,P42766,Q6W5P4,Alzheimer's disease
RPL35,RPL4,P42766,P36578,Alzheimer's disease
RPL35,RPS2,P42766,P15880,Alzheimer's disease
RPL35,RPS18,P42766,P62269,Alzheimer's disease
RPL35,RPL5,P42766,P46777,Alzheimer's disease
RPL35,RPLP0,P42766,P05388,Alzheimer's disease
RPL35,FAU,P42766,P62861,Alzheimer's disease
RPL4,NPSR1,P36578,Q6W5P4,Alzheimer's disease
RPL4,RPL5,P36578,P46777,Alzheimer's disease
RPL4,RPS18,P36578,P62269,Alzheimer's disease
RPL4,FAU,P36578,P62861,Alzheimer's disease
RPL4,RPLP0,P36578,P05388,Alzheimer's disease
RPL4,RPS2,P36578,P15880,Alzheimer's disease
RPS2,NPSR1,P15880,Q6W5P4,Alzheimer's disease
RPS2,RPS18,P15880,P62269,Alzheimer's disease
RPS2,RPL5,P15880,P46777,Alzheimer's disease
RPS2,RPLP0,P15880,P05388,Alzheimer's disease
RPS2,FAU,P15880,P62861,Alzheimer's disease
RPL5,NPSR1,P46777,Q6W5P4,Alzheimer's disease
RPL5,RPS18,P46777,P62269,Alzheimer's disease
RPL5,RPLP0,P46777,P05388,Alzheimer's disease
RPL5,FAU,P46777,P62861,Alzheimer's disease
NPSR1,RPLP0,Q6W5P4,P05388,Alzheimer's disease
NPSR1,RPS18,Q6W5P4,P62269,Alzheimer's disease
NPSR1,FAU,Q6W5P4,P62861,Alzheimer's disease
NPSR1,NPS,Q6W5P4,P0C0P6,Alzheimer's disease
RPS18,FAU,P62269,P62861,Alzheimer's disease
RPS18,RPLP0,P62269,P05388,Alzheimer's disease
FAU,RPLP0,P62861,P05388,Alzheimer's disease
HK2,MGAM,P52789,O43451,Alzheimer's disease
HK2,HKDC1,P52789,Q2TB90,Alzheimer's disease
HK2,GLB1,P52789,P16278,Alzheimer's disease
HK2,HK1,P52789,P19367,Alzheimer's disease
AGL,MGAM,P35573,O43451,Alzheimer's disease
GLB1,HKDC1,P16278,Q2TB90,Alzheimer's disease
GLB1,HK1,P16278,P19367,Alzheimer's disease
HKDC1,MGAM,Q2TB90,O43451,Alzheimer's disease
HKDC1,HK1,Q2TB90,P19367,Alzheimer's disease
HK1,MGAM,P19367,O43451,Alzheimer's disease
CHEMBL3430889,UBB,O94953 O75164,P0CG47,Alzheimer's disease
KDM4B,UBB,O94953,P0CG47,Alzheimer's disease
CHEMBL3430889,RPS27A,O94953 O75164,P62979,Alzheimer's disease
KDM4B,RPS27A,O94953,P62979,Alzheimer's disease
CHEMBL3430889,UBC,O94953 O75164,P0CG48,Alzheimer's disease
KDM4B,UBC,O94953,P0CG48,Alzheimer's disease
CHEMBL3430889,CHEMBL3137290,O94953 O75164,P63279 Q9UBE0 Q9UBT2,Alzheimer's disease
CHEMBL3430889,UBE2I,O94953 O75164,P63279,Alzheimer's disease
KDM4B,CHEMBL3137290,O94953,P63279 Q9UBE0 Q9UBT2,Alzheimer's disease
KDM4B,UBE2I,O94953,P63279,Alzheimer's disease
CHEMBL3430889,KDM4A,O94953 O75164,O75164,Alzheimer's disease
KDM4B,KDM4A,O94953,O75164,Alzheimer's disease
KDM4B,CHEMBL3430889,O94953,O94953 O75164,Alzheimer's disease
CHEMBL3038484,RPS27A,O15379 O75376,P62979,Alzheimer's disease
NCOR1,RPS27A,O75376,P62979,Alzheimer's disease
CHEMBL3038484,UBB,O15379 O75376,P0CG47,Alzheimer's disease
NCOR1,UBB,O75376,P0CG47,Alzheimer's disease
CHEMBL3038484,UBC,O15379 O75376,P0CG48,Alzheimer's disease
NCOR1,UBC,O75376,P0CG48,Alzheimer's disease
CHEMBL3038484,KDM4A,O15379 O75376,O75164,Alzheimer's disease
CHEMBL3038484,CHEMBL3430889,O15379 O75376,O94953 O75164,Alzheimer's disease
NCOR1,KDM4A,O75376,O75164,Alzheimer's disease
NCOR1,CHEMBL3430889,O75376,O94953 O75164,Alzheimer's disease
RPS27A,KDM4A,P62979,O75164,Alzheimer's disease
RPS27A,CHEMBL3137290,P62979,P63279 Q9UBE0 Q9UBT2,Alzheimer's disease
RPS27A,UBE2I,P62979,P63279,Alzheimer's disease
RPS27A,UBC,P62979,P0CG48,Alzheimer's disease
RPS27A,UBB,P62979,P0CG47,Alzheimer's disease
UBB,KDM4A,P0CG47,O75164,Alzheimer's disease
UBB,CHEMBL3137290,P0CG47,P63279 Q9UBE0 Q9UBT2,Alzheimer's disease
UBB,UBE2I,P0CG47,P63279,Alzheimer's disease
UBB,UBC,P0CG47,P0CG48,Alzheimer's disease
CHEMBL3137290,KDM4A,P63279 Q9UBE0 Q9UBT2,O75164,Alzheimer's disease
UBE2I,KDM4A,P63279,O75164,Alzheimer's disease
CHEMBL3137290,UBC,P63279 Q9UBE0 Q9UBT2,P0CG48,Alzheimer's disease
UBE2I,UBC,P63279,P0CG48,Alzheimer's disease
ABCG1,KDM3A,P45844,Q9Y4C1,Alzheimer's disease
ABCG1,KDM1A,P45844,O60341,Alzheimer's disease
ABCG1,CHEMBL4296114,P45844,O60341 Q9P2K3,Alzheimer's disease
ABCG1,CHEMBL3137262,P45844,Q9UKL0 O60341,Alzheimer's disease
ABCG1,KDM4A,P45844,O75164,Alzheimer's disease
ABCG1,CHEMBL3430889,P45844,O94953 O75164,Alzheimer's disease
KDM4A,UBC,O75164,P0CG48,Alzheimer's disease
KDM4A,KDM3A,O75164,Q9Y4C1,Alzheimer's disease
CHEMBL3430889,KDM3A,O94953 O75164,Q9Y4C1,Alzheimer's disease
KDM4A,KDM1A,O75164,O60341,Alzheimer's disease
KDM4A,CHEMBL4296114,O75164,O60341 Q9P2K3,Alzheimer's disease
KDM4A,CHEMBL3137262,O75164,Q9UKL0 O60341,Alzheimer's disease
CHEMBL3430889,KDM1A,O94953 O75164,O60341,Alzheimer's disease
CHEMBL3430889,CHEMBL4296114,O94953 O75164,O60341 Q9P2K3,Alzheimer's disease
CHEMBL3430889,CHEMBL3137262,O94953 O75164,Q9UKL0 O60341,Alzheimer's disease
KDM1A,KDM3A,O60341,Q9Y4C1,Alzheimer's disease
