Prot_A,Prot_B,uniprotID_Prot_A,uniprotID_Prot_B,Disease
CAB39,PRKAA2,Q9Y376,P54646,Alzheimer's disease
CHEMBL3885534,PRKAA1,Q9Y376 Q15831 Q7RTN6,Q13131,Alzheimer's disease
CAB39,PRKAA1,Q9Y376,Q13131,Alzheimer's disease
CHEMBL3885534,STK11,Q9Y376 Q15831 Q7RTN6,Q15831,Alzheimer's disease
CAB39,STK11,Q9Y376,Q15831,Alzheimer's disease
CAB39,CHEMBL3885534,Q9Y376,Q9Y376 Q15831 Q7RTN6,Alzheimer's disease
PIK3C3,PRKAG1,Q8NEB9,P54619,Alzheimer's disease
PIK3C3,PRKAG2,Q8NEB9,Q9UGJ0,Alzheimer's disease
PIK3C3,PRKAG3,Q8NEB9,Q9UGI9,Alzheimer's disease
PIK3C3,PRKAA1,Q8NEB9,Q13131,Alzheimer's disease
PIK3C3,CHEMBL3038454,Q8NEB9,P54646 Q13131,Alzheimer's disease
PIK3C3,PRKAA2,Q8NEB9,P54646,Alzheimer's disease
PIK3C3,PIK3R4,Q8NEB9,Q99570,Alzheimer's disease
PIK3C3,BECN1,Q8NEB9,Q14457,Alzheimer's disease
RHEB,PRKAG3,Q15382,Q9UGI9,Alzheimer's disease
RHEB,PRKAG1,Q15382,P54619,Alzheimer's disease
RHEB,PRKAA1,Q15382,Q13131,Alzheimer's disease
RHEB,CHEMBL3038454,Q15382,P54646 Q13131,Alzheimer's disease
RHEB,PRKAG2,Q15382,Q9UGJ0,Alzheimer's disease
RHEB,PRKAA2,Q15382,P54646,Alzheimer's disease
TP53,CHEMBL4523999,P04637,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
TP53,CHEMBL4296662,P04637,P68106 P62942 P42345,Alzheimer's disease
TP53,CHEMBL4296661,P04637,Q8N122 Q9BVC4 P42345,Alzheimer's disease
TP53,MTOR,P04637,P42345,Alzheimer's disease
TP53,CHEMBL2221341,P04637,P62942 P42345,Alzheimer's disease
TP53,PRKAG3,P04637,Q9UGI9,Alzheimer's disease
TP53,PRKAG1,P04637,P54619,Alzheimer's disease
TP53,PRKAG2,P04637,Q9UGJ0,Alzheimer's disease
TP53,CHEMBL3038454,P04637,P54646 Q13131,Alzheimer's disease
TP53,PRKAA2,P04637,P54646,Alzheimer's disease
TP53,PRKAA1,P04637,Q13131,Alzheimer's disease
TP53,STK11,P04637,Q15831,Alzheimer's disease
TP53,CHEMBL3885534,P04637,Q9Y376 Q15831 Q7RTN6,Alzheimer's disease
PRKAG2,PIK3R4,Q9UGJ0,Q99570,Alzheimer's disease
PRKAG2,PPM1A,Q9UGJ0,P35813,Alzheimer's disease
PRKAG2,PRKAG3,Q9UGJ0,Q9UGI9,Alzheimer's disease
PRKAG2,BECN1,Q9UGJ0,Q14457,Alzheimer's disease
PRKAG2,ACACA,Q9UGJ0,Q13085,Alzheimer's disease
PRKAG2,CHEMBL4523999,Q9UGJ0,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
PRKAG2,CHEMBL4296662,Q9UGJ0,P68106 P62942 P42345,Alzheimer's disease
PRKAG2,CHEMBL4296661,Q9UGJ0,Q8N122 Q9BVC4 P42345,Alzheimer's disease
PRKAG2,MTOR,Q9UGJ0,P42345,Alzheimer's disease
PRKAG2,CHEMBL2221341,Q9UGJ0,P62942 P42345,Alzheimer's disease
PRKAG2,RPTOR,Q9UGJ0,Q8N122,Alzheimer's disease
PRKAG2,STK11,Q9UGJ0,Q15831,Alzheimer's disease
PRKAG2,PRKAG1,Q9UGJ0,P54619,Alzheimer's disease
PRKAG2,CAMKK2,Q9UGJ0,Q96RR4,Alzheimer's disease
PRKAG2,PRKAA1,Q9UGJ0,Q13131,Alzheimer's disease
PRKAG2,CHEMBL3038454,Q9UGJ0,P54646 Q13131,Alzheimer's disease
PRKAG2,PRKAA2,Q9UGJ0,P54646,Alzheimer's disease
CHEMBL4296661,PRKAG1,Q8N122 Q9BVC4 P42345,P54619,Alzheimer's disease
RPTOR,PRKAG1,Q8N122,P54619,Alzheimer's disease
CHEMBL4296661,PRKAG3,Q8N122 Q9BVC4 P42345,Q9UGI9,Alzheimer's disease
RPTOR,PRKAG3,Q8N122,Q9UGI9,Alzheimer's disease
CHEMBL4296661,PRKAA1,Q8N122 Q9BVC4 P42345,Q13131,Alzheimer's disease
CHEMBL4296661,CHEMBL3038454,Q8N122 Q9BVC4 P42345,P54646 Q13131,Alzheimer's disease
RPTOR,PRKAA1,Q8N122,Q13131,Alzheimer's disease
RPTOR,CHEMBL3038454,Q8N122,P54646 Q13131,Alzheimer's disease
CHEMBL4296661,PRKAA2,Q8N122 Q9BVC4 P42345,P54646,Alzheimer's disease
RPTOR,PRKAA2,Q8N122,P54646,Alzheimer's disease
CAMKK2,STK11,Q96RR4,Q15831,Alzheimer's disease
CAMKK2,CHEMBL3885534,Q96RR4,Q9Y376 Q15831 Q7RTN6,Alzheimer's disease
CAMKK2,PRKAG3,Q96RR4,Q9UGI9,Alzheimer's disease
CAMKK2,PRKAA1,Q96RR4,Q13131,Alzheimer's disease
CAMKK2,CHEMBL3038454,Q96RR4,P54646 Q13131,Alzheimer's disease
CAMKK2,PRKAA2,Q96RR4,P54646,Alzheimer's disease
CAMKK2,PRKAG1,Q96RR4,P54619,Alzheimer's disease
PRKAG1,PRKAG3,P54619,Q9UGI9,Alzheimer's disease
PRKAG1,PIK3R4,P54619,Q99570,Alzheimer's disease
PRKAG1,PPM1A,P54619,P35813,Alzheimer's disease
PRKAG1,BECN1,P54619,Q14457,Alzheimer's disease
PRKAG1,ACACA,P54619,Q13085,Alzheimer's disease
PRKAG1,STK11,P54619,Q15831,Alzheimer's disease
PRKAG1,CHEMBL4523999,P54619,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
PRKAG1,CHEMBL4296662,P54619,P68106 P62942 P42345,Alzheimer's disease
PRKAG1,MTOR,P54619,P42345,Alzheimer's disease
PRKAG1,CHEMBL2221341,P54619,P62942 P42345,Alzheimer's disease
PRKAG1,CHEMBL3038454,P54619,P54646 Q13131,Alzheimer's disease
PRKAG1,PRKAA2,P54619,P54646,Alzheimer's disease
PRKAG1,PRKAA1,P54619,Q13131,Alzheimer's disease
STK11,PRKAG3,Q15831,Q9UGI9,Alzheimer's disease
STK11,PRKAA1,Q15831,Q13131,Alzheimer's disease
STK11,CHEMBL3038454,Q15831,P54646 Q13131,Alzheimer's disease
STK11,PRKAA2,Q15831,P54646,Alzheimer's disease
PPM1A,PRKAG3,P35813,Q9UGI9,Alzheimer's disease
PPM1A,CHEMBL3038454,P35813,P54646 Q13131,Alzheimer's disease
PPM1A,PRKAA2,P35813,P54646,Alzheimer's disease
PPM1A,PRKAA1,P35813,Q13131,Alzheimer's disease
PRKAA1,PIK3R4,Q13131,Q99570,Alzheimer's disease
CHEMBL3038454,PIK3R4,P54646 Q13131,Q99570,Alzheimer's disease
PRKAA1,CHEMBL3038454,Q13131,P54646 Q13131,Alzheimer's disease
PRKAA1,PRKAA2,Q13131,P54646,Alzheimer's disease
CHEMBL3038454,PRKAA2,P54646 Q13131,P54646,Alzheimer's disease
PRKAA1,BECN1,Q13131,Q14457,Alzheimer's disease
CHEMBL3038454,BECN1,P54646 Q13131,Q14457,Alzheimer's disease
PRKAA1,CHEMBL4523999,Q13131,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
PRKAA1,CHEMBL4296662,Q13131,P68106 P62942 P42345,Alzheimer's disease
PRKAA1,MTOR,Q13131,P42345,Alzheimer's disease
PRKAA1,CHEMBL2221341,Q13131,P62942 P42345,Alzheimer's disease
CHEMBL3038454,CHEMBL4523999,P54646 Q13131,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
CHEMBL3038454,CHEMBL4296662,P54646 Q13131,P68106 P62942 P42345,Alzheimer's disease
CHEMBL3038454,MTOR,P54646 Q13131,P42345,Alzheimer's disease
CHEMBL3038454,CHEMBL2221341,P54646 Q13131,P62942 P42345,Alzheimer's disease
PRKAA1,ACACA,Q13131,Q13085,Alzheimer's disease
CHEMBL3038454,ACACA,P54646 Q13131,Q13085,Alzheimer's disease
PRKAA1,PRKAG3,Q13131,Q9UGI9,Alzheimer's disease
CHEMBL3038454,PRKAG3,P54646 Q13131,Q9UGI9,Alzheimer's disease
PIK3R4,CHEMBL4523999,Q99570,Q6R327 Q9BPZ7 P42345 Q9BVC4,Alzheimer's disease
PIK3R4,CHEMBL4296662,Q99570,P68106 P62942 P42345,Alzheimer's disease
PIK3R4,CHEMBL4296661,Q99570,Q8N122 Q9BVC4 P42345,Alzheimer's disease
PIK3R4,MTOR,Q99570,P42345,Alzheimer's disease
PIK3R4,CHEMBL2221341,Q99570,P62942 P42345,Alzheimer's disease
PIK3R4,PRKAG3,Q99570,Q9UGI9,Alzheimer's disease
PIK3R4,PRKAA2,Q99570,P54646,Alzheimer's disease
PIK3R4,BECN1,Q99570,Q14457,Alzheimer's disease
CHEMBL4523999,PRKAG3,Q6R327 Q9BPZ7 P42345 Q9BVC4,Q9UGI9,Alzheimer's disease
CHEMBL4296662,PRKAG3,P68106 P62942 P42345,Q9UGI9,Alzheimer's disease
MTOR,PRKAG3,P42345,Q9UGI9,Alzheimer's disease
CHEMBL2221341,PRKAG3,P62942 P42345,Q9UGI9,Alzheimer's disease
CHEMBL4523999,BECN1,Q6R327 Q9BPZ7 P42345 Q9BVC4,Q14457,Alzheimer's disease
CHEMBL4296662,BECN1,P68106 P62942 P42345,Q14457,Alzheimer's disease
CHEMBL4296661,BECN1,Q8N122 Q9BVC4 P42345,Q14457,Alzheimer's disease
MTOR,BECN1,P42345,Q14457,Alzheimer's disease
CHEMBL2221341,BECN1,P62942 P42345,Q14457,Alzheimer's disease
CHEMBL4523999,PRKAA2,Q6R327 Q9BPZ7 P42345 Q9BVC4,P54646,Alzheimer's disease
CHEMBL4296662,PRKAA2,P68106 P62942 P42345,P54646,Alzheimer's disease
MTOR,PRKAA2,P42345,P54646,Alzheimer's disease
CHEMBL2221341,PRKAA2,P62942 P42345,P54646,Alzheimer's disease
BECN1,PRKAG3,Q14457,Q9UGI9,Alzheimer's disease
BECN1,PRKAA2,Q14457,P54646,Alzheimer's disease
PRKAA2,ACACA,P54646,Q13085,Alzheimer's disease
PRKAA2,PRKAG3,P54646,Q9UGI9,Alzheimer's disease
PRKAG3,ACACA,Q9UGI9,Q13085,Alzheimer's disease
STRADB,SIK3,Q9C0K7,Q9Y2K2,Alzheimer's disease
STRADB,CHEMBL3885534,Q9C0K7,Q9Y376 Q15831 Q7RTN6,Alzheimer's disease
STRADB,STRADA,Q9C0K7,Q7RTN6,Alzheimer's disease
STRADB,STK11,Q9C0K7,Q15831,Alzheimer's disease
STRADB,CAB39,Q9C0K7,Q9Y376,Alzheimer's disease
YWHAH,STK11,Q04917,Q15831,Alzheimer's disease
YWHAH,CHEMBL3885534,Q04917,Q9Y376 Q15831 Q7RTN6,Alzheimer's disease
YWHAH,HDAC4,Q04917,P56524,Alzheimer's disease
YWHAH,SFN,Q04917,P31947,Alzheimer's disease
YWHAH,CRTC2,Q04917,Q53ET0,Alzheimer's disease
YWHAH,SIK3,Q04917,Q9Y2K2,Alzheimer's disease
YWHAH,YWHAQ,Q04917,P27348,Alzheimer's disease
YWHAH,YWHAG,Q04917,P61981,Alzheimer's disease
YWHAH,YWHAZ,Q04917,P63104,Alzheimer's disease
CHEMBL3885534,SIK3,Q9Y376 Q15831 Q7RTN6,Q9Y2K2,Alzheimer's disease
CAB39,SIK3,Q9Y376,Q9Y2K2,Alzheimer's disease
CHEMBL3885534,STRADA,Q9Y376 Q15831 Q7RTN6,Q7RTN6,Alzheimer's disease
CAB39,STRADA,Q9Y376,Q7RTN6,Alzheimer's disease
YWHAE,CRTC1,P62258,Q6UUV9,Alzheimer's disease
YWHAE,SFN,P62258,P31947,Alzheimer's disease
YWHAE,SIK3,P62258,Q9Y2K2,Alzheimer's disease
YWHAE,CRTC2,P62258,Q53ET0,Alzheimer's disease
YWHAE,YWHAQ,P62258,P27348,Alzheimer's disease
YWHAE,YWHAZ,P62258,P63104,Alzheimer's disease
YWHAE,YWHAG,P62258,P61981,Alzheimer's disease
HDAC4,SFN,P56524,P31947,Alzheimer's disease
HDAC4,YWHAZ,P56524,P63104,Alzheimer's disease
HDAC4,YWHAQ,P56524,P27348,Alzheimer's disease
HDAC4,YWHAG,P56524,P61981,Alzheimer's disease
CRTC3,CRTC2,Q6UUV7,Q53ET0,Alzheimer's disease
CRTC3,CRTC1,Q6UUV7,Q6UUV9,Alzheimer's disease
YWHAG,STK11,P61981,Q15831,Alzheimer's disease
YWHAG,CHEMBL3885534,P61981,Q9Y376 Q15831 Q7RTN6,Alzheimer's disease
YWHAG,SIK3,P61981,Q9Y2K2,Alzheimer's disease
YWHAG,CRTC2,P61981,Q53ET0,Alzheimer's disease
YWHAG,SFN,P61981,P31947,Alzheimer's disease
YWHAG,YWHAQ,P61981,P27348,Alzheimer's disease
YWHAG,YWHAB,P61981,P31946,Alzheimer's disease
YWHAG,YWHAZ,P61981,P63104,Alzheimer's disease
STK11,SIK3,Q15831,Q9Y2K2,Alzheimer's disease
STK11,YWHAZ,Q15831,P63104,Alzheimer's disease
CHEMBL3885534,YWHAZ,Q9Y376 Q15831 Q7RTN6,P63104,Alzheimer's disease
STK11,STRADA,Q15831,Q7RTN6,Alzheimer's disease
STRADA,SIK3,Q7RTN6,Q9Y2K2,Alzheimer's disease
SFN,CRTC2,P31947,Q53ET0,Alzheimer's disease
SFN,YWHAB,P31947,P31946,Alzheimer's disease
SFN,SIK3,P31947,Q9Y2K2,Alzheimer's disease
SFN,YWHAZ,P31947,P63104,Alzheimer's disease
CRTC1,YWHAZ,Q6UUV9,P63104,Alzheimer's disease
CRTC1,CRTC2,Q6UUV9,Q53ET0,Alzheimer's disease
CRTC2,YWHAZ,Q53ET0,P63104,Alzheimer's disease
CRTC2,YWHAB,Q53ET0,P31946,Alzheimer's disease
CRTC2,YWHAQ,Q53ET0,P27348,Alzheimer's disease
CRTC2,SIK3,Q53ET0,Q9Y2K2,Alzheimer's disease
YWHAB,SIK3,P31946,Q9Y2K2,Alzheimer's disease
YWHAB,YWHAQ,P31946,P27348,Alzheimer's disease
YWHAB,YWHAZ,P31946,P63104,Alzheimer's disease
SIK3,YWHAQ,Q9Y2K2,P27348,Alzheimer's disease
SIK3,YWHAZ,Q9Y2K2,P63104,Alzheimer's disease
YWHAQ,YWHAZ,P27348,P63104,Alzheimer's disease
FAAH,STK16,O00519,O75716,Alzheimer's disease
FAAH,PEPD,O00519,P12955,Alzheimer's disease
PEPD,STK16,P12955,O75716,Alzheimer's disease
PEPD,FAAH2,P12955,Q6GMR7,Alzheimer's disease
ARL1,VPS53,P40616,Q5VIR6,Alzheimer's disease
FAAH2,STK16,Q6GMR7,O75716,Alzheimer's disease
CDC6,CDK17,Q99741,Q00537,Alzheimer's disease
CDC6,CHEMBL4523637,Q99741,Q00537 Q8ND76,Alzheimer's disease
CDC6,CDK14,Q99741,O94921,Alzheimer's disease
CDC6,CHEMBL4296115,Q99741,O94921 Q8ND76,Alzheimer's disease
CDC6,CCNB2,Q99741,O95067,Alzheimer's disease
CHEMBL4523630,CHEMBL4523637,P14635 O00311,Q00537 Q8ND76,Alzheimer's disease
CHEMBL4523630,CHEMBL4523634,P14635 O00311,P24941 Q8ND76,Alzheimer's disease
CHEMBL4523630,CHEMBL4296115,P14635 O00311,O94921 Q8ND76,Alzheimer's disease
CHEMBL4523630,CHEMBL4106161,P14635 O00311,Q07002 Q8ND76,Alzheimer's disease
CHEMBL4523630,CHEMBL3885550,P14635 O00311,Q00536 Q8ND76,Alzheimer's disease
CHEMBL4523630,CCNY,P14635 O00311,Q8ND76,Alzheimer's disease
CCNB1,CHEMBL4523637,P14635,Q00537 Q8ND76,Alzheimer's disease
CCNB1,CHEMBL4523634,P14635,P24941 Q8ND76,Alzheimer's disease
CCNB1,CHEMBL4296115,P14635,O94921 Q8ND76,Alzheimer's disease
CCNB1,CHEMBL4106161,P14635,Q07002 Q8ND76,Alzheimer's disease
CCNB1,CHEMBL3885550,P14635,Q00536 Q8ND76,Alzheimer's disease
CCNB1,CCNY,P14635,Q8ND76,Alzheimer's disease
CHEMBL2094127,CHEMBL4523637,Q8WWL7 O95067 P06493 P14635,Q00537 Q8ND76,Alzheimer's disease
CHEMBL2094127,CHEMBL4523634,Q8WWL7 O95067 P06493 P14635,P24941 Q8ND76,Alzheimer's disease
CHEMBL2094127,CHEMBL4296115,Q8WWL7 O95067 P06493 P14635,O94921 Q8ND76,Alzheimer's disease
CHEMBL2094127,CHEMBL4106161,Q8WWL7 O95067 P06493 P14635,Q07002 Q8ND76,Alzheimer's disease
CHEMBL2094127,CHEMBL3885550,Q8WWL7 O95067 P06493 P14635,Q00536 Q8ND76,Alzheimer's disease
CHEMBL2094127,CCNY,Q8WWL7 O95067 P06493 P14635,Q8ND76,Alzheimer's disease
CHEMBL1907602,CHEMBL4523637,P06493 P14635,Q00537 Q8ND76,Alzheimer's disease
CHEMBL1907602,CHEMBL4523634,P06493 P14635,P24941 Q8ND76,Alzheimer's disease
CHEMBL1907602,CHEMBL4296115,P06493 P14635,O94921 Q8ND76,Alzheimer's disease
CHEMBL1907602,CHEMBL4106161,P06493 P14635,Q07002 Q8ND76,Alzheimer's disease
CHEMBL1907602,CHEMBL3885550,P06493 P14635,Q00536 Q8ND76,Alzheimer's disease
CHEMBL1907602,CCNY,P06493 P14635,Q8ND76,Alzheimer's disease
CHEMBL4523630,CDK14,P14635 O00311,O94921,Alzheimer's disease
CCNB1,CDK14,P14635,O94921,Alzheimer's disease
CHEMBL2094127,CDK14,Q8WWL7 O95067 P06493 P14635,O94921,Alzheimer's disease
CHEMBL1907602,CDK14,P06493 P14635,O94921,Alzheimer's disease
CHEMBL4523630,CCNB3,P14635 O00311,Q8WWL7,Alzheimer's disease
CCNB1,CCNB3,P14635,Q8WWL7,Alzheimer's disease
CHEMBL2094127,CCNB3,Q8WWL7 O95067 P06493 P14635,Q8WWL7,Alzheimer's disease
CHEMBL1907602,CCNB3,P06493 P14635,Q8WWL7,Alzheimer's disease
CHEMBL4523630,CKS1B,P14635 O00311,P61024,Alzheimer's disease
CCNB1,CKS1B,P14635,P61024,Alzheimer's disease
CHEMBL2094127,CKS1B,Q8WWL7 O95067 P06493 P14635,P61024,Alzheimer's disease
CHEMBL1907602,CKS1B,P06493 P14635,P61024,Alzheimer's disease
CHEMBL4523630,CKS2,P14635 O00311,P33552,Alzheimer's disease
CCNB1,CKS2,P14635,P33552,Alzheimer's disease
CHEMBL2094127,CKS2,Q8WWL7 O95067 P06493 P14635,P33552,Alzheimer's disease
CHEMBL1907602,CKS2,P06493 P14635,P33552,Alzheimer's disease
CABLES1,CHEMBL4523636,Q8TDN4,P20248 Q00537,Alzheimer's disease
CABLES1,CHEMBL3038469,Q8TDN4,P24941 P20248,Alzheimer's disease
CABLES1,CHEMBL3038467,Q8TDN4,P06493 P20248,Alzheimer's disease
CABLES1,CCNA2,Q8TDN4,P20248,Alzheimer's disease
CABLES1,CHEMBL2094128,Q8TDN4,P78396 P24941 P20248,Alzheimer's disease
CDK17,PKMYT1,Q00537,Q99640,Alzheimer's disease
CHEMBL4523637,PKMYT1,Q00537 Q8ND76,Q99640,Alzheimer's disease
CHEMBL4523636,PKMYT1,P20248 Q00537,Q99640,Alzheimer's disease
CDK17,CDK14,Q00537,O94921,Alzheimer's disease
CDK17,CHEMBL4296115,Q00537,O94921 Q8ND76,Alzheimer's disease
CHEMBL4523637,CDK14,Q00537 Q8ND76,O94921,Alzheimer's disease
CHEMBL4523637,CHEMBL4296115,Q00537 Q8ND76,O94921 Q8ND76,Alzheimer's disease
CHEMBL4523636,CDK14,P20248 Q00537,O94921,Alzheimer's disease
CHEMBL4523636,CHEMBL4296115,P20248 Q00537,O94921 Q8ND76,Alzheimer's disease
CDK17,PCNA,Q00537,P12004,Alzheimer's disease
CHEMBL4523637,PCNA,Q00537 Q8ND76,P12004,Alzheimer's disease
CDK17,TDRD7,Q00537,Q8NHU6,Alzheimer's disease
CHEMBL4523637,TDRD7,Q00537 Q8ND76,Q8NHU6,Alzheimer's disease
CHEMBL4523636,TDRD7,P20248 Q00537,Q8NHU6,Alzheimer's disease
PKMYT1,CDK14,Q99640,O94921,Alzheimer's disease
PKMYT1,CHEMBL4296115,Q99640,O94921 Q8ND76,Alzheimer's disease
PKMYT1,CKS2,Q99640,P33552,Alzheimer's disease
PKMYT1,CKS1B,Q99640,P61024,Alzheimer's disease
PKMYT1,CHEMBL3038469,Q99640,P24941 P20248,Alzheimer's disease
PKMYT1,CCNA2,Q99640,P20248,Alzheimer's disease
PKMYT1,CHEMBL2094128,Q99640,P78396 P24941 P20248,Alzheimer's disease
CHEMBL4523636,CCNB3,P20248 Q00537,Q8WWL7,Alzheimer's disease
CHEMBL3038469,CCNB3,P24941 P20248,Q8WWL7,Alzheimer's disease
CHEMBL3038467,CCNB3,P06493 P20248,Q8WWL7,Alzheimer's disease
CCNA2,CCNB3,P20248,Q8WWL7,Alzheimer's disease
CHEMBL2094128,CCNB3,P78396 P24941 P20248,Q8WWL7,Alzheimer's disease
CHEMBL4523636,CHEMBL4523637,P20248 Q00537,Q00537 Q8ND76,Alzheimer's disease
CHEMBL4523636,CHEMBL4523634,P20248 Q00537,P24941 Q8ND76,Alzheimer's disease
CHEMBL4523636,CHEMBL4106161,P20248 Q00537,Q07002 Q8ND76,Alzheimer's disease
CHEMBL4523636,CHEMBL3885550,P20248 Q00537,Q00536 Q8ND76,Alzheimer's disease
CHEMBL4523636,CCNY,P20248 Q00537,Q8ND76,Alzheimer's disease
CHEMBL3038469,CHEMBL4523637,P24941 P20248,Q00537 Q8ND76,Alzheimer's disease
CHEMBL3038469,CHEMBL4523634,P24941 P20248,P24941 Q8ND76,Alzheimer's disease
CHEMBL3038469,CHEMBL4296115,P24941 P20248,O94921 Q8ND76,Alzheimer's disease
CHEMBL3038469,CHEMBL4106161,P24941 P20248,Q07002 Q8ND76,Alzheimer's disease
CHEMBL3038469,CHEMBL3885550,P24941 P20248,Q00536 Q8ND76,Alzheimer's disease
CHEMBL3038469,CCNY,P24941 P20248,Q8ND76,Alzheimer's disease
CHEMBL3038467,CHEMBL4523637,P06493 P20248,Q00537 Q8ND76,Alzheimer's disease
CHEMBL3038467,CHEMBL4523634,P06493 P20248,P24941 Q8ND76,Alzheimer's disease
CHEMBL3038467,CHEMBL4296115,P06493 P20248,O94921 Q8ND76,Alzheimer's disease
CHEMBL3038467,CHEMBL4106161,P06493 P20248,Q07002 Q8ND76,Alzheimer's disease
CHEMBL3038467,CHEMBL3885550,P06493 P20248,Q00536 Q8ND76,Alzheimer's disease
CHEMBL3038467,CCNY,P06493 P20248,Q8ND76,Alzheimer's disease
CCNA2,CHEMBL4523637,P20248,Q00537 Q8ND76,Alzheimer's disease
CCNA2,CHEMBL4523634,P20248,P24941 Q8ND76,Alzheimer's disease
CCNA2,CHEMBL4296115,P20248,O94921 Q8ND76,Alzheimer's disease
CCNA2,CHEMBL4106161,P20248,Q07002 Q8ND76,Alzheimer's disease
CCNA2,CHEMBL3885550,P20248,Q00536 Q8ND76,Alzheimer's disease
CCNA2,CCNY,P20248,Q8ND76,Alzheimer's disease
CHEMBL2094128,CHEMBL4523637,P78396 P24941 P20248,Q00537 Q8ND76,Alzheimer's disease
CHEMBL2094128,CHEMBL4523634,P78396 P24941 P20248,P24941 Q8ND76,Alzheimer's disease
CHEMBL2094128,CHEMBL4296115,P78396 P24941 P20248,O94921 Q8ND76,Alzheimer's disease
CHEMBL2094128,CHEMBL4106161,P78396 P24941 P20248,Q07002 Q8ND76,Alzheimer's disease
CHEMBL2094128,CHEMBL3885550,P78396 P24941 P20248,Q00536 Q8ND76,Alzheimer's disease
CHEMBL2094128,CCNY,P78396 P24941 P20248,Q8ND76,Alzheimer's disease
CHEMBL3038469,CDK14,P24941 P20248,O94921,Alzheimer's disease
CHEMBL3038467,CDK14,P06493 P20248,O94921,Alzheimer's disease
CCNA2,CDK14,P20248,O94921,Alzheimer's disease
CHEMBL2094128,CDK14,P78396 P24941 P20248,O94921,Alzheimer's disease
CHEMBL4523636,CKS2,P20248 Q00537,P33552,Alzheimer's disease
CHEMBL3038469,CKS2,P24941 P20248,P33552,Alzheimer's disease
CHEMBL3038467,CKS2,P06493 P20248,P33552,Alzheimer's disease
CCNA2,CKS2,P20248,P33552,Alzheimer's disease
CHEMBL2094128,CKS2,P78396 P24941 P20248,P33552,Alzheimer's disease
CHEMBL4523636,CKS1B,P20248 Q00537,P61024,Alzheimer's disease
CHEMBL3038469,CKS1B,P24941 P20248,P61024,Alzheimer's disease
CHEMBL3038467,CKS1B,P06493 P20248,P61024,Alzheimer's disease
CCNA2,CKS1B,P20248,P61024,Alzheimer's disease
CHEMBL2094128,CKS1B,P78396 P24941 P20248,P61024,Alzheimer's disease
CCNB2,CHEMBL4523637,O95067,Q00537 Q8ND76,Alzheimer's disease
CCNB2,CHEMBL4523634,O95067,P24941 Q8ND76,Alzheimer's disease
CCNB2,CHEMBL4296115,O95067,O94921 Q8ND76,Alzheimer's disease
CCNB2,CHEMBL4106161,O95067,Q07002 Q8ND76,Alzheimer's disease
CCNB2,CHEMBL3885550,O95067,Q00536 Q8ND76,Alzheimer's disease
CCNB2,CCNY,O95067,Q8ND76,Alzheimer's disease
CCNB2,CDK14,O95067,O94921,Alzheimer's disease
CCNB2,CCNB3,O95067,Q8WWL7,Alzheimer's disease
CCNB2,CKS1B,O95067,P61024,Alzheimer's disease
CCNB2,CKS2,O95067,P33552,Alzheimer's disease
CKS1B,CHEMBL4523637,P61024,Q00537 Q8ND76,Alzheimer's disease
CKS1B,CHEMBL4523634,P61024,P24941 Q8ND76,Alzheimer's disease
CKS1B,CHEMBL4296115,P61024,O94921 Q8ND76,Alzheimer's disease
CKS1B,CHEMBL4106161,P61024,Q07002 Q8ND76,Alzheimer's disease
CKS1B,CHEMBL3885550,P61024,Q00536 Q8ND76,Alzheimer's disease
CKS1B,CCNY,P61024,Q8ND76,Alzheimer's disease
CKS1B,CDK14,P61024,O94921,Alzheimer's disease
CKS1B,CCNB3,P61024,Q8WWL7,Alzheimer's disease
CKS1B,CKS2,P61024,P33552,Alzheimer's disease
CCNYL1,CHEMBL4523637,Q8N7R7,Q00537 Q8ND76,Alzheimer's disease
CCNYL1,CHEMBL4523634,Q8N7R7,P24941 Q8ND76,Alzheimer's disease
CCNYL1,CHEMBL4296115,Q8N7R7,O94921 Q8ND76,Alzheimer's disease
CCNYL1,CHEMBL4106161,Q8N7R7,Q07002 Q8ND76,Alzheimer's disease
CCNYL1,CHEMBL3885550,Q8N7R7,Q00536 Q8ND76,Alzheimer's disease
CCNYL1,CCNY,Q8N7R7,Q8ND76,Alzheimer's disease
CHEMBL4523637,CKS2,Q00537 Q8ND76,P33552,Alzheimer's disease
CHEMBL4523634,CKS2,P24941 Q8ND76,P33552,Alzheimer's disease
CHEMBL4296115,CKS2,O94921 Q8ND76,P33552,Alzheimer's disease
CHEMBL4106161,CKS2,Q07002 Q8ND76,P33552,Alzheimer's disease
CHEMBL3885550,CKS2,Q00536 Q8ND76,P33552,Alzheimer's disease
CCNY,CKS2,Q8ND76,P33552,Alzheimer's disease
CHEMBL4523637,CCNB3,Q00537 Q8ND76,Q8WWL7,Alzheimer's disease
CHEMBL4523634,CCNB3,P24941 Q8ND76,Q8WWL7,Alzheimer's disease
CHEMBL4296115,CCNB3,O94921 Q8ND76,Q8WWL7,Alzheimer's disease
CHEMBL4106161,CCNB3,Q07002 Q8ND76,Q8WWL7,Alzheimer's disease
