Title,PhaseScreenScore
My_335B,1.902
My_43P3,1.901
My_233,1.9
CA-C14E,1.9
My_253,1.899
My_111,1.899
My_111,1.899
CA-B3S,1.899
My_286,1.899
My_259,1.899
My_69A5,1.899
My_167,1.898
Youn_71c,1.896
RA_79Z,1.896
My_292,1.894
My_90,1.894
Rafa_RPO91A,1.892
My_335,1.892
My_204A3,1.892
Laug_20,1.891
Youn_132d,1.889
My_236,1.888
My_236,1.888
My_135,1.886
CA-F1R,1.884
My_295,1.884
My_330,1.88
Laug_55,1.88
My_63,1.88
Laug_22,1.88
My_120,1.879
My_110,1.878
My_249,1.877
My_373,1.877
My_169,1.877
Pila_R61,1.876
LA_148Z,1.876
Youn_72c,1.874
Youn_87b,1.874
My_33,1.873
My_DANI10,1.873
My_36,1.872
My_102,1.872
Rafa_18-28,1.872
My_1B,1.872
My_21P3,1.872
Pila_AC19,1.871
My_191,1.868
Youn_89,1.867
CA-A8E,1.866
My_328,1.862
My_274,1.861
My_274,1.861
RA_75,1.859
My_194,1.859
RA_77,1.859
My_297,1.858
My_306,1.856
My_339,1.856
Pila_AD17,1.855
My_42A1,1.854
Andrea_13_1,1.854
My_178,1.854
Laug_66,1.853
Andrea-2_4,1.853
My_245,1.852
My_104,1.85
My_408,1.85
My_179,1.85
Yaiza_16,1.849
Pila_R53,1.848
My_161,1.847
My_307,1.847
My_52,1.847
Andrea-2_9Z,1.847
Andrea_9Z,1.847
My_296,1.846
My_404,1.846
My_300,1.846
My_300,1.846
My_299,1.845
My_299,1.845
Albe_5,1.845
My_263,1.842
My_32,1.842
My_367,1.841
My_175,1.841
Rafa_18-22,1.84
My_323,1.84
My_180,1.84
My_388,1.839
My_269,1.838
NMAR_7,1.838
My_8,1.838
Roxi_15A1,1.838
My_133,1.838
My_291,1.838
My_3,1.837
My_291,1.836
Elena_1,1.834
My_85,1.834
My_73,1.834
Jose_8,1.833
My_25,1.833
My_170,1.831
Andrea-2_6,1.83
Andrea_6,1.83
Pila_AF14,1.828
My_195,1.828
Pila_35,1.827
My_29,1.827
Rafa_18-25,1.827
My_263,1.827
My_145,1.822
My_289,1.822
My_237,1.821
LA_144,1.821
My_43,1.82
Pila_AA12,1.82
My_378,1.82
My_158,1.82
Raul_11,1.82
LA_62,1.819
Laug_95,1.818
My_9G,1.817
My_257,1.817
My_246,1.816
My_DANI8,1.815
My_164,1.814
My_119,1.814
My_411,1.812
My_173,1.811
My_290,1.811
My_375,1.81
Dani_12,1.808
Sara_L19-31,1.808
My_24P1,1.807
Alex_12,1.807
Dani_8,1.804
My_379,1.804
LA_36,1.803
My_356,1.803
My_342,1.802
Sara-2_87,1.802
My_354,1.801
Jose_15,1.801
My_297,1.8
Sara_R43,1.8
Pila_R60,1.8
NMAR_19,1.8
My_23,1.799
My_255,1.798
Laug_21,1.797
LA_131,1.796
Azah_10,1.795
RA_67,1.795
My_372,1.795
LA_87,1.794
Sara-2_63,1.794
My_211,1.794
Pila_N13,1.793
LA_75,1.791
My_406,1.791
My_385,1.791
My_402,1.789
LA_98,1.789
My_38A1,1.789
Sara-2_70,1.789
Sara_R48,1.787
My_270-281B,1.787
Pila_R62,1.786
My_387,1.785
LA_135,1.784
LA_72,1.783
My_146,1.783
Pila_36,1.782
My_326B,1.782
Sara_R29,1.781
My_368P2,1.78
My_192,1.779
My_369,1.779
Sara_J-10-18,1.778
LA_93,1.777
My_384,1.776
My_182,1.775
Sara_J36-45,1.775
My_DANI12,1.773
Laug_1,1.773
My_347,1.772
NMAR_11,1.77
My_306,1.77
LA_107,1.77
Laug_107,1.769
My_223,1.768
My_223,1.768
LA_104,1.768
My_360,1.767
Pila_R54,1.766
My_287,1.765
My_11,1.762
My_315,1.762
LA_134,1.762
My_362,1.761
LA_64,1.761
LA_132,1.76
My_407,1.76
CJ_13,1.759
My_380,1.759
LA_73,1.758
LA_37,1.757
Albe_1,1.757
LA_120,1.755
My_363,1.755
LA_99,1.755
My_332,1.755
My_69A3,1.754
Dani_11,1.753
My_316,1.752
My_365,1.751
LA_82,1.751
LA_61,1.75
My_319,1.749
My_124,1.748
Laug_80,1.748
My_3E,1.748
My_176,1.748
My_307,1.747
LA_94,1.747
NMAR_14,1.746
LA_100,1.745
My_242,1.744
My_268,1.744
My_391,1.744
My_63C,1.744
My_370,1.744
My_69A3,1.743
My_37,1.743
My_197,1.743
LA_110,1.742
My_37A1,1.741
My_37A1,1.741
My_121,1.741
Laug_94,1.74
My_418,1.74
My_105,1.739
My_105,1.739
LA_109,1.739
LA_105,1.739
My_303,1.738
Yaiza_7,1.738
Yaiza_17,1.737
LA_119,1.736
LA_103,1.736
LA_117,1.736
My_153,1.736
My_162,1.735
Albe_13,1.734
CA-B1S,1.734
LA_121,1.733
LA_76,1.732
Pila_10D,1.732
My_305,1.731
My_112P1,1.73
My_391,1.73
My_275,1.73
My_275,1.73
My_240,1.73
LA_65,1.729
My_238,1.729
LA_112,1.729
Rafa_18-14,1.728
My_419,1.728
LA_123,1.728
LA_63,1.728
Laug_103,1.727
Laug_101,1.727
Laug_61,1.727
Sara_R32,1.727
Jose_7,1.726
Ana_R5,1.725
Youn_53,1.725
My_16,1.725
My_403,1.724
My_115P1,1.723
My_254,1.723
My_254,1.723
LA_111,1.722
LA_140,1.722
My_376,1.722
LA_70,1.72
Dani_12S,1.72
LA_77,1.72
Youn_19,1.72
Pila_R16,1.719
Dani_15,1.719
My_213,1.719
My_322,1.719
Carbamolecombretastatin,1.719
My_316,1.719
LA_83,1.718
LA_71,1.718
My_42,1.716
My_405,1.716
My_31,1.715
LA_133E,1.715
LA_97Z,1.715
Pila_K20,1.712
My_324,1.712
Sara-2_74,1.712
Sara_R58,1.711
LA_143Z,1.711
LA_74E,1.711
LA_96,1.71
My_109,1.709
LA_106E,1.709
My_148P1,1.707
My_386,1.707
LA_102,1.706
Youn_32,1.704
My_94,1.704
Yaiza_8,1.704
My_112P2,1.704
NMAR_10,1.703
My_201,1.703
Sara_C8_17,1.703
Laug_75,1.701
My_304,1.701
Rafa_18-19,1.701
My_304,1.701
Pila_R25,1.7
Pila_9D,1.699
My_79,1.699
Yaiza_6,1.698
My_346,1.698
My_118,1.697
LA_80E,1.696
Laug_59,1.696
LA_142,1.695
LA_115E,1.693
My_132,1.691
My_117,1.69
Pila_L13,1.689
My_20,1.686
Jose_23,1.686
My_421,1.685
My_392,1.684
My_209,1.684
My_DANI12S,1.684
My_9,1.683
My_329,1.682
Andrea_8,1.682
Raul_9,1.681
My_305,1.681
My_355,1.677
NMAR_17,1.677
My_265,1.676
Andrea-2_8,1.675
My_273,1.674
My_273,1.674
My_371,1.674
Jose_10,1.672
My_15,1.671
My_123,1.668
My_322,1.666
Laug_92,1.665
My_364,1.664
My_129,1.663
My_165,1.662
Pila_30D,1.66
My_312,1.658
My_19,1.656
My_128,1.656
My_292,1.655
Pila_X24,1.652
Laug_76,1.652
RA_50E,1.651
Laug_8,1.649
My_142,1.649
My_313,1.649
My_321,1.648
Sara_R30,1.648
My_313,1.648
My_148P2,1.647
My_21P4,1.647
My_222,1.647
Albe_8,1.646
Yaiza_5,1.645
Dani_9,1.644
Yaiza_18,1.644
My_311,1.644
My_243,1.643
My_46,1.643
Youn_20,1.635
Jose_P6-7,1.633
Sara-2_61,1.633
Azah_4B,1.632
Laug_99,1.631
My_394,1.631
Jose_29,1.63
My_400,1.629
My_310,1.626
Yaiza_11,1.624
Sara_R35,1.624
Sara_F5-8,1.623
My_177,1.623
My_177,1.623
Laug_56,1.622
My_420,1.621
My_310,1.621
My_321,1.62
Laug_85,1.62
My_317,1.619
Albe_10,1.619
Pila_R3,1.618
Laug_84,1.618
Jose_19,1.617
My_141,1.617
My_401,1.615
Jose_24,1.615
Lau_61,1.613
My_425,1.613
My_417,1.613
My_188,1.611
My_188,1.611
Laug_105,1.609
Sara-2_75,1.609
Laug_83,1.609
My_84,1.608
My_193P2,1.608
Sara-2_110,1.607
My_138,1.607
Laug_82,1.605
Ana_R10,1.605
Laug_77,1.604
NMAR_13,1.603
CJ_25E,1.601
Ana_R9,1.6
Albe_14,1.6
Sara-2_60,1.599
Rafa_50B,1.598
Laug_60,1.597
Raul_10,1.596
Jose_22,1.595
Yaiza_15,1.592
My_193P3,1.592
My_283,1.591
My_410,1.588
My_244,1.584
LA_74Z,1.583
Jose_12,1.581
My_39A1,1.58
My_204A1,1.579
My_412,1.578
My_308,1.578
LA_145,1.577
LA_86Z,1.576
LA_147Z,1.572
LA_68E,1.571
LA_68Z,1.571
My_87,1.571
My_382,1.57
My_320,1.568
My_309,1.567
My_271,1.565
My_303,1.564
LA_146Z,1.564
My_113P4,1.563
My_395,1.559
My_84B,1.557
My_341,1.55
LA_80Z,1.55
My_288,1.55
My_293,1.544
My_318,1.543
Laug_93,1.543
My_301,1.542
My_301,1.542
My_174,1.538
Pila_R131,1.536
My_190,1.535
My_190,1.535
My_349,1.533
My_155,1.53
Migu_11,1.529
Migu_10,1.528
Andrea-2_13.1,1.525
My_357,1.525
My_260,1.523
My_260,1.523
My_276,1.52
My_338,1.518
My_288,1.516
My_311,1.514
Andrea_14Z,1.513
My_256,1.511
Andrea_13,1.509
My_264,1.505
My_264,1.505
Youn_42a,1.503
Sara-2_107,1.501
My_247,1.501
My_261,1.5
Sara-2_128,1.5
My_282,1.498
LA_149Z,1.496
My_308,1.494
My_30F,1.493
Andrea-2_9E,1.486
Andrea_9E,1.485
My_30,1.483
Andrea_14E,1.48
My_189,1.479
Ana_R13,1.476
Sara-2_120,1.476
My_348,1.476
Sara-2_122,1.473
My_147,1.467
CA-A7Z,1.467
Jose_25,1.464
CA-C7Z,1.462
Sara-2_126,1.46
Pila_39,1.459
Laug_73,1.456
My_88,1.454
My_88,1.454
Alex_14B,1.45
CA-E11Z,1.45
My_422,1.447
LA_136Z,1.446
Andrea-2_13,1.446
Laug_65,1.441
My_115,1.439
CA-E7Z,1.434
My_14,1.432
Sara-2_134,1.432
My_393,1.423
Laug_6,1.42
My_189,1.411
Migu_2,1.408
Laug_74,1.405
Migu_3,1.398
LA_39S,1.389
Laug_89,1.379
Laug_78,1.374
Ana_R11,1.373
Laug_2,1.364
My_35,1.352
Alex_11-11B,1.345
Ana_R15,1.321
CA-A16S,1.315
Jose_W13-16,1.31
My_331,1.306
Laug_9,1.297
Jose_9,1.275
Pila_J29,1.271
My_271,1.267
My_298,1.263
My_298,1.263
Laug_7,1.262
Pila_O44,1.262
CA-A16R,1.203
Jose_V11-18,1.196
CA-D12Z,1.17
Marc_16E-2,1.162
My_168,1.132
Jose_T24-30,1.13
Yaiza_3,1.088
Laug_88,1.084
CA-B14E,1.081
My_327,1.072
ePharma_3HKC_E70,
Ana_R10,2.021
Ana_R5,1.981
Ana_R13,1.978
Ana_R9,1.946
Andrea-2_9Z,1.391
Andrea_9Z,1.39
My_415,1.374
My_349,1.305
Ana_R11,1.263
My_374,1.216
ePharma_3HKE_T13,
My_117,1
My_263,1
My_308,1
My_31,1
My_DANI11,1
My_320,1
My_145,1
My_313,1
Laug_20,1
Laug_74,1
My_185,1
My_185,1
My_354,1
My_316,1
My_193P1,1
My_300,1
My_300,1
My_243,1
My_306,1
My_73,1
My_391,1
My_311,1
My_313,0.999
Jose_T24-30,0.999
My_263,0.999
My_400,0.999
Pila_N20,0.999
My_164,0.999
My_331,0.999
My_38A1,0.999
My_162,0.999
My_89,0.999
Dani_8,0.999
My_26,0.999
My_297,0.999
My_310,0.999
My_253,0.999
Dani_12S,0.999
My_236,0.999
My_29,0.999
My_36,0.999
NMAR_7,0.999
My_99,0.999
Dani_11,0.999
My_259,0.999
My_99,0.999
My_323,0.999
CA-B3S,0.999
CA-D2,0.999
My_148P1,0.999
RA_58,0.999
My_176,0.999
My_183,0.999
My_97,0.999
My_98,0.999
My_98,0.999
My_10,0.999
My_399,0.998
My_361,0.998
Yaiza_17,0.998
My_401,0.998
My_213,0.998
My_160,0.998
My_113P1,0.998
My_181,0.998
Laug_78,0.998
My_76,0.998
RA_66,0.998
My_308,0.998
My_DANI8,0.998
My_237,0.998
My_246,0.998
My_283,0.998
Pila_AA12,0.998
Pila_30,0.998
My_30,0.998
My_321,0.998
My_322,0.998
My_249,0.998
My_373,0.998
My_337,0.998
My_309,0.998
Pila_16,0.998
Pila_15,0.998
My_238,0.997
My_307,0.997
My_425,0.997
My_417,0.997
RA-34,0.997
My_257,0.997
Alex_15,0.997
My_153,0.997
My_310,0.997
My_359,0.997
My_169,0.997
My_211,0.997
My_265,0.997
Laug_77,0.997
Pila_R14,0.997
My_322,0.997
My_379,0.997
My_240,0.997
My_342,0.997
My_DANI12S,0.997
My_366,0.997
My_408,0.997
My_254,0.997
My_254,0.997
My_124,0.997
My_23,0.997
My_120,0.997
My_350,0.997
My_25,0.997
My_236,0.997
My_297,0.997
My_290,0.997
My_274,0.997
My_274,0.997
My_135,0.997
My_316,0.996
My_37A1,0.996
My_37,0.996
My_338,0.996
My_136,0.996
My_324,0.996
My_63,0.996
Pila_38,0.996
My_355,0.996
Laug_82,0.996
My_321,0.996
My_292,0.996
My_341,0.996
LA_104,0.996
My_305,0.996
My_391,0.996
My_365,0.996
Youn_32,0.996
Pila_ACQ,0.996
My_303,0.996
My_406,0.996
My_317,0.996
My_289,0.996
My_128,0.996
Rafa_18-19,0.996
My_411,0.996
My_123,0.996
My_360,0.996
My_368P2,0.996
My_295,0.996
My_233,0.996
Dani_14,0.995
My_193P2,0.995
My_335,0.995
My_35,0.995
My_190,0.995
My_190,0.995
My_315,0.995
CA-F2,0.995
Laug_18,0.995
My_304,0.995
My_329,0.995
My_402,0.995
My_311,0.995
My_276,0.995
Youn_71c,0.995
Rafa_18-36,0.995
My_384,0.995
My_291,0.995
My_421,0.995
My_113P4,0.995
My_189,0.995
My_392,0.994
My_404,0.994
My_175,0.994
My_287,0.994
Youn_19,0.994
My_291,0.994
My_DANI10,0.994
My_42,0.994
My_307,0.994
My_371,0.994
My_191,0.994
My_173,0.994
My_194,0.994
CA-B2,0.994
My_39A1,0.994
My_292,0.994
CA-B1R,0.994
Pila_R22,0.993
Rafa_RPO95C,0.993
Pila_ACL,0.993
My_201,0.993
LA_126,0.993
My_223,0.993
My_223,0.993
My_8,0.993
My_312,0.993
Laug_75,0.993
Andrea-2_9E,0.993
My_194,0.993
My_367,0.993
Pila_R54,0.993
My_130,0.993
My_255,0.993
My_170,0.992
My_389,0.992
My_381,0.992
My_282,0.992
My_11,0.992
Dani_10,0.992
LA_120,0.992
My_141,0.992
My_85,0.992
LA_125,0.992
Pila_ACF47,0.992
CA-B1S,0.992
My_197,0.992
RA_63S,0.992
Youn_72c,0.992
Youn_87b,0.992
My_96,0.992
Andrea-2_11,0.992
My_405,0.992
Ana_R9,0.992
Pila_ACK,0.992
My_377,0.991
Laug_66,0.991
My_303,0.991
My_382,0.991
Andrea-2_4,0.991
My_420,0.991
My_182,0.991
Rafa_18-21,0.991
RA_63R,0.991
My_407,0.991
LA_72,0.991
Laug_19,0.991
My_260,0.991
My_260,0.991
My_305,0.991
LA_98,0.991
Andrea-2_6,0.99
My_304,0.99
My_264,0.99
My_90,0.99
My_232,0.99
LA_84,0.99
My_256,0.99
My_63C,0.99
LA_107,0.99
CA-A3S,0.99
My_306,0.99
My_302,0.99
LA_87,0.99
My_369,0.99
My_105,0.99
My_105,0.99
Andrea_6,0.99
My_414,0.99
Laug_17,0.99
RA_79Z,0.99
Sara-2_107,0.99
LA_75,0.99
LA_64,0.99
My_358,0.989
LA_144,0.989
LA_93,0.989
Ana_R15,0.989
My_118,0.989
Pila_R60,0.989
Pila_ACO,0.989
My_1,0.989
My_339,0.989
Sara-2_122,0.989
Pila_10D,0.989
Pila_O72,0.989
My_119,0.989
My_186,0.989
My_288,0.989
LA_61,0.989
My_12,0.988
My_378,0.988
My_328,0.988
My_261,0.988
My_19,0.988
My_167,0.988
Laug_21,0.988
My_399,0.988
Sara-2_120,0.988
My_189,0.988
Sara-2_87,0.988
My_15,0.988
My_288,0.988
Ana_R11,0.988
My_132,0.988
RA_75,0.988
Sara-2_70,0.988
My_88,0.988
Pila_18,0.988
My_209,0.988
My_172,0.988
Laug_22,0.988
Pila_R62,0.987
My_301,0.987
Laug_84,0.987
Pila_R61,0.987
Roxi_15A1,0.987
My_390,0.987
LA_138,0.987
RA_80Z,0.987
My_359,0.987
My_286,0.987
My_393,0.987
My_174,0.987
My_298,0.987
Rafa_RPO91A,0.987
CA-E3S,0.987
LA_42,0.986
My_161,0.986
Youn_132d,0.986
CA-B3R,0.986
My_351,0.986
My_394,0.986
My_362,0.986
My_3,0.986
Sara_R30,0.986
CA-E2,0.986
LA_89,0.986
My_376,0.986
LA_94,0.986
My_192,0.986
Rafa_35,0.986
My_403,0.986
Pila_36,0.986
LA_55,0.985
My_273,0.985
My_273,0.985
My_294,0.985
RA_45,0.985
CA-C2,0.985
My_293,0.985
My_415,0.985
My_69A3,0.985
LA_132,0.985
NMAR_4,0.984
Pila_11D,0.984
My_364,0.984
LA_77,0.984
LA_121,0.984
LA_58,0.984
Pila_39,0.984
LA_134,0.984
RA_46,0.984
LA_63,0.984
LA_36,0.984
My_188,0.984
My_188,0.984
Youn_4crist,0.983
Rafa_3B,0.983
Youn_120,0.983
LA_45,0.983
RA_78,0.983
LA_142,0.983
CA-B4,0.983
My_298,0.983
Youn_20,0.983
LA_37,0.983
LA_65,0.983
My_146,0.983
LA_38,0.983
LA_40,0.983
Pila_25,0.983
LA_85,0.982
LA_28,0.982
LA_25,0.982
LA_140,0.982
LA_32,0.982
LA_73,0.982
My_419,0.982
My_327B,0.982
RA_43,0.982
LA_96,0.982
LA_53,0.982
LA_49,0.982
LA_123,0.982
LA_129,0.982
LA_109,0.982
LA_128,0.982
LA_70,0.982
LA_131,0.982
LA_99,0.982
LA_82,0.982
My_387,0.982
My_296,0.982
LA_127,0.982
My_24P1,0.982
My_109,0.982
CA-A4,0.982
LA_71,0.982
LA_83,0.982
My_42A1,0.981
NMAR_19,0.981
My_9G,0.981
LA_88,0.981
LA_76,0.981
Youn_47,0.981
LA_105,0.981
My_79,0.981
LA_34,0.981
LA_54,0.981
LA_130,0.981
My_197,0.981
My_165,0.981
My_27,0.981
My_330,0.981
LA_117,0.981
CJ_22,0.981
LA_112,0.981
Laug_80,0.981
CJ_7,0.98
LA_149Z,0.98
My_195,0.98
RA-39,0.98
My_178,0.98
LA_137,0.98
Pila_9,0.98
Dani_15,0.98
LA_43,0.98
RA_52S,0.98
LA_110,0.98
Youn_95,0.98
Rafa_18-07,0.98
My_9,0.98
My_193P3,0.98
Youn_10c,0.98
My_357,0.979
LA_135,0.979
Rafa_65,0.979
My_92A1,0.979
RA-38,0.979
LA_119,0.979
LA_59,0.979
RA-35,0.979
LA_146Z,0.979
LA_50,0.979
CJ_3,0.979
LA_56,0.979
My_271,0.979
My_271,0.979
LA_30,0.979
LA_26,0.979
Combretastatin_A4,0.978
Youn_51,0.978
CJ_16,0.978
My_372,0.978
My_301,0.978
My_131,0.978
My_159,0.978
LA_46,0.978
My_356,0.978
Youn_37,0.978
Youn_99,0.978
Youn_4a,0.978
Youn_41,0.978
My_245,0.978
CJ_5,0.978
Youn_24,0.978
CJ_15E,0.978
My_275,0.978
My_69A3,0.978
LA_103,0.978
CJ_13,0.978
LA_29,0.978
RA_67,0.978
My_16,0.978
Youn_89,0.978
CA-A2,0.978
My_168,0.978
Youn_100,0.977
My_390,0.977
My_268,0.977
CJ_14,0.977
CJ_15Z,0.977
CA-D4,0.977
My_388,0.977
LA_148Z,0.977
RA-19,0.977
LA_102,0.977
My_299,0.977
Pila_R27,0.977
RA_77,0.977
CA-F4,0.977
LA_100,0.977
RA_64,0.977
CA-D13Z,0.976
LA_147Z,0.976
Youn_38,0.976
Ana_R5,0.976
My_412,0.976
My_242,0.976
Sara_R43,0.976
RA-24,0.976
Laug_65,0.976
Youn_85,0.976
My_275,0.976
CA-E4,0.976
Pila_R132,0.976
CJ_2,0.976
My_293,0.976
My_386,0.976
RA-32,0.976
Azah_10,0.976
My_269,0.976
CJ_18,0.975
RA_51,0.975
Youn_42a,0.975
Rome_2,0.975
My_204A3,0.975
Rafa_55,0.975
RA-25,0.975
RA_68S,0.975
Pila_R131,0.975
CA-C4,0.974
Youn_18,0.974
RA_56,0.974
RA-23,0.974
My_267,0.974
My_267,0.974
CJ_8,0.974
My_115P1,0.974
Rome_6,0.974
My_264,0.974
RA_47,0.974
My_335B,0.974
RA_54,0.973
My_37A1,0.973
RA_49,0.973
RA-22,0.973
My_418,0.973
My_27,0.973
RA-30,0.973
Marc_16E-2,0.973
My_40A1,0.973
Pila_30D,0.973
RA_62,0.973
NMAR_14,0.973
My_112P1,0.973
RA-20,0.973
My_88,0.972
Youn_127,0.972
LA_136Z,0.971
My_327,0.971
My_30F,0.971
LA_48S,0.971
RA_60,0.97
CA-D11E,0.97
CA-D11Z,0.97
RA_59,0.97
My_84,0.97
LA_111,0.97
My_97,0.97
My_299,0.97
My_221,0.97
RA_65,0.97
Jose_13,0.97
Laug_105,0.97
Pila_17D,0.969
My_69A5,0.969
Pila_9D,0.969
Youn_34,0.969
My_180,0.969
CA-B8Z,0.969
My_3E,0.969
CA-D7Z,0.968
CA-B18,0.968
Rafa_4B,0.968
Laug_94,0.968
CA-F13Z,0.968
Laug_2,0.968
LA_106Z,0.968
Rafa_50B,0.968
LA_68E,0.967
LA_68Z,0.967
LA_97E,0.967
My_102,0.967
LA_133Z,0.967
Jose_W13-16,0.967
Youn_53,0.967
CA-D8Z,0.967
CA-D8E,0.967
CA-F7Z,0.967
NMAR_2,0.967
LA_115Z,0.966
Albe_13,0.966
Sara-2_117,0.966
LA_47Z,0.966
CA-A7E,0.966
LA_136E,0.966
Laug_76,0.966
My_91,0.966
My_133,0.966
LA_143E,0.966
LA_57Z,0.966
My_347,0.966
My_222,0.966
CA-B7Z,0.966
CA-E1S,0.966
LA_44Z,0.966
LA_27E,0.965
LA_27Z,0.965
My_204A1,0.965
CA-A8E,0.965
My_43P3,0.965
NMAR_8,0.965
My_104,0.965
LA_60Z,0.965
Laug_85,0.965
My_395,0.965
Raul_8,0.965
LA_31E,0.964
LA_31Z,0.964
My_43,0.964
My_363,0.964
LA_51Z,0.964
CA-C3R,0.964
LA_139Z,0.964
LA_44E,0.964
CA-A8Z,0.964
My_20,0.963
CJ_24E,0.963
My_158,0.963
CA-C14Z,0.963
Elena_1,0.963
LA_41E,0.963
Sara-2_128,0.963
CA-F1R,0.963
CA-E3R,0.963
Andrea_11,0.963
Sara-2_71,0.962
LA_143Z,0.962
CA-A12Z,0.962
Pila_P22,0.962
CA-E8Z,0.962
My_84B,0.962
My_370,0.962
Youn_52,0.962
LA_74Z,0.962
LA_51E,0.962
Carbamolecombretastatin,0.961
LA_74E,0.961
LA_60E,0.961
CA-C13Z,0.961
Rafa_18-25,0.961
CA-B19S,0.961
CJ_24Z,0.961
My_204A3,0.96
Laug_60,0.96
My_352,0.96
LA_86E,0.96
My_32,0.96
My_410,0.96
My_114,0.96
Laug_89,0.96
CA-A7Z,0.96
My_142,0.96
LA_97Z,0.96
LA_80E,0.96
My_110,0.96
LA_57E,0.96
LA_41Z,0.96
LA_86Z,0.96
LA_139E,0.96
LA_133E,0.959
Andrea_12,0.959
LA_47E,0.959
CA-C7Z,0.959
CA-E11Z,0.959
Sara-2_113,0.959
Jose_15,0.958
CJ_4,0.958
CA-E8E,0.958
Rafa_18-14,0.958
CA-C12Z,0.958
CA-C12E,0.958
Andrea-2_14Z,0.958
CA-C7E,0.958
RA_48S,0.958
Yaiza_14,0.957
Sara_R29,0.957
Andrea-2_14E,0.957
Youn_9,0.957
CJ_20Z,0.957
CJ_20E,0.957
Andrea-2_13.1,0.957
LA_106E,0.957
CA-D12Z,0.957
CA-E11E,0.957
Laug_6,0.957
CA-B7E,0.956
My_346,0.956
CA-D13E,0.956
CA-E1R,0.956
My_380,0.956
Sara-2_63,0.956
CA-C14E,0.956
CA-A12E,0.955
Laug_8,0.955
Pila_L54,0.955
My_155,0.955
Albe_8,0.955
Jose_S14-17,0.955
LA_80Z,0.955
CA-B14E,0.954
Laug_7,0.954
Laug_56,0.954
My_38A2,0.954
Andrea-2_12,0.954
CA-B19R,0.954
CA-E7Z,0.954
CA-D7E,0.953
CA-C13E,0.953
Andrea_13_1,0.953
CA-E7E,0.953
My_148P2,0.953
Andrea-2_16,0.953
Andrea-2_13,0.953
CA-F7E,0.953
My_129,0.952
LA_115E,0.952
Andrea_9Z,0.952
Laug_93,0.952
My_DANI12,0.952
My_348,0.951
Laug_99,0.951
Andrea-2_9Z,0.951
Andrea_14E,0.951
Raul_9,0.951
Sara_R42,0.95
Andrea_13,0.95
My_349,0.95
Raul_10,0.95
Laug_92,0.95
Andrea_14Z,0.95
CA-D12E,0.949
Andrea_9E,0.949
LA_141,0.949
My_280B,0.949
Dani_12,0.949
My_121,0.948
Albe_5,0.948
My_374,0.948
My_112P2,0.948
Raul_11,0.948
My_332,0.947
Pila_R53,0.947
Pila_AC19,0.947
Laug_9,0.947
Pila_N13,0.947
CA-A16R,0.947
NMAR_6,0.947
Laug_59,0.946
Pila_AD17,0.946
Laug_95,0.945
Yaiza_19,0.945
CA-A16S,0.945
RA_68R,0.945
Pila_O44,0.944
My_14,0.944
Pila_AF14,0.944
LA_39S,0.943
Sara_R48,0.943
Albe_14,0.943
My_247,0.943
Laug_1,0.943
Sara_J-10-18,0.942
Laug_55,0.942
Pila_J29,0.942
NMAR_10,0.941
Rafa_18-28,0.941
CA-D1S,0.941
CA-D1R,0.94
Laug_88,0.94
CA-A3R,0.94
CA-F1S,0.94
CA-B8E,0.94
NMAR_12,0.939
Pila_35,0.939
My_319,0.938
My_326B,0.938
Raul_7,0.937
LA_95,0.937
My_426,0.937
My_177,0.936
My_33,0.936
Sara_J36-45,0.935
RA_50E,0.935
NMAR_17,0.935
Sara_L19-31,0.934
Rafa_18-22,0.934
My_270-281B,0.934
My_21P4,0.933
My_1B,0.933
LA_52S,0.933
RA_61E,0.932
My_422,0.932
Albe_10,0.932
My_326,0.932
RA-27S,0.931
CA-C3S,0.93
RA_50Z,0.93
RA-27R,0.929
RA_52R,0.928
LA_52R,0.928
RA_48R,0.928
Laug_73,0.928
LA_48R,0.927
RA-26R,0.922
Albe_1,0.922
RA-26S,0.921
LA_145,0.918
Laug_68,0.918
CA-F16R,0.916
Laug_67,0.913
Raul_19,0.91
CA-F16S,0.908
Laug_72,0.907
My_340,0.906
NMAR_11,0.903
My_280,0.903
LA_39R,0.9
My_375,0.9
Pila_ACJ,0.899
My_94,0.899
My_278,0.898
My_46,0.895
My_52,0.894
Laug_90,0.886
My_179,0.885
Jose_12,0.884
Laug_83,0.879
My_93,0.876
My_93,0.876
My_115,0.873
Alex_14B,0.869
Jose_P6-7,0.866
Ana_R13,0.866
My_281,0.861
Jose_10,0.856
My_87,0.855
Jose_29,0.854
My_111,0.85
Sara-2_134,0.843
My_138,0.842
My_28,0.84
My_24P3,0.84
Migu_11,0.833
My_244,0.829
Yaiza_16,0.822
Yaiza_11,0.818
My_177,0.818
Jose_V11-18,0.816
Sara_F5-8,0.815
Yaiza_15,0.805
My_21P3,0.804
My_318,0.802
Sara_R35,0.8
My_111,0.792
Sara-2_126,0.78
Alex_11-11B,0.773
Migu_10,0.76
NMAR_13,0.721
LA_62,0.692
Ana_R10,0.685
Pila_5,0.669
My_279,0.665
Marc_14Z,0.623
Jose_8,0.56
Jose_7,0.542
Jose_23,0.538
Yaiza_18,0.514
Jose_25,0.506
Jose_9,0.505
Jose_24,0.487
CJ_25Z,0.472
Rafa_71B,0.452
Jose_19,0.441
CA-F13E,0.428
CJ_23,0.424
Sara-2_60,0.417
Azah_4B,0.416
